YGR028W	YGR028W	MSP1	Mitochondrial protein involved in sorting of proteins in the mitochondria; putative membrane-spanning ATPase
YIL076W	YIL076W	SEC28	Epsilon-COP subunit of the coatomer; regulates retrograde Golgi-to-ER protein traffic; stabilizes Cop1p, the alpha-COP and the coatomer complex; non-essential for cell growth
YCR044C	YCR044C	PER1	Protein of the endoplasmic reticulum, required for GPI-phospholipase A2 activity that remodels the GPI anchor as a prerequisite for association of GPI-anchored proteins with lipid rafts; functionally complemented by human ortholog PERLD1
YMR079W	YMR079W	SEC14	Phosphatidylinositol/phosphatidylcholine transfer protein; involved in regulating PtdIns, PtdCho, and ceramide metabolism, products of which regulate intracellular transport and UPR; functionally homologous to mammalian PITPs
YKL051W	YKL051W	SFK1	Plasma membrane protein that may act together with or upstream of Stt4p to generate normal levels of the essential phospholipid PI4P, at least partially mediates proper localization of Stt4p to the plasma membrane
YDR202C	YDR202C	RAV2	Subunit of RAVE (Rav1p, Rav2p, Skp1p), a complex that associates with the V1 domain of the vacuolar membrane (H+)-ATPase (V-ATPase) and promotes assembly and reassembly of the holoenzyme
YOR085W	YOR085W	OST3	Gamma subunit of the oligosaccharyltransferase complex of the ER lumen, which catalyzes asparagine-linked glycosylation of newly synthesized proteins; Ost3p is important for N-glycosylation of a subset of proteins
YDR297W	YDR297W	SUR2	Sphinganine C4-hydroxylase, catalyses the conversion of sphinganine to phytosphingosine in sphingolipid biosyntheis
YBR159W	YBR159W	IFA38	Microsomal beta-keto-reductase; contains oleate response element (ORE) sequence in the promoter region; mutants exhibit reduced VLCFA synthesis, accumulate high levels of dihydrosphingosine, phytosphingosine and medium-chain ceramides
YCR034W	YCR034W	ELO2	Fatty acid elongase, involved in sphingolipid biosynthesis; acts on fatty acids of up to 24 carbons in length; mutations have regulatory effects on 1,3-beta-glucan synthase, vacuolar ATPase, and the secretory pathway
YOR075W	YOR075W	UFE1	t-SNARE required for retrograde vesicular traffic and homotypic ER membrane fusion; forms a complex with the SNAREs Sec22p, Sec20p and Use1p to mediate fusion of Golgi-derived vesicles at the ER
YLR372W	YLR372W	ELO3	Elongase, involved in fatty acid and sphingolipid biosynthesis; synthesizes very long chain 20-26-carbon fatty acids from C18-CoA primers; involved in regulation of sphingolipid biosynthesis
YLR447C	YLR447C	VMA6	Subunit d of the five-subunit V0 integral membrane domain of vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found in the endomembrane system; stabilizes VO subunits; required for V1 domain assembly on the vacuolar membrane
YBR054W	YBR054W	YRO2	Protein of unknown function with similarity to archaeal rhodopsins; the authentic, non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; transcriptionally regulated by Haa1p
YOL107W	YOL107W	YOL107W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and colocalizes in a punctate pattern with the early golgi/COPI vesicles; YOL107W is not an essential protein
YGL153W	YGL153W	PEX14	Peroxisomal membrane peroxin that is a central component of the peroxisomal protein import machinery; interacts with both PTS1 (Pex5p) and PTS2 (Pex7p), peroxisomal matrix protein signal recognition factors and membrane receptor Pex13p
YDR265W	YDR265W	PEX10	Peroxisomal membrane E3 ubiquitin ligase, required for for Ubc4p-dependent Pex5p ubiquitination and peroxisomal matrix protein import; contains zinc-binding RING domain; mutations in human homolog cause various peroxisomal disorders
YGL225W	YGL225W	VRG4	Golgi GDP-mannose transporter; regulates Golgi function and glycosylation in Golgi
YKR088C	YKR088C	TVP38	Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p; required for asymmetric localization of Kar9p during mitosis; GFP-fusion protein localizes to the cytoplasm in a punctate pattern
YNL326C	YNL326C	PFA3	Palmitoyltransferase for Vac8p, required for vacuolar membrane fusion; contains an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain; autoacylates; required for vacuolar integrity under stress conditions
YEL006W	YEL006W	YEA6	Putative mitochondrial NAD+ transporter, member of the mitochondrial carrier subfamily (see also YIA6); has putative human ortholog
YPL215W	YPL215W	CBP3	Mitochondrial protein required for assembly of cytochrome bc1 complex; forms a complex with Cbp6p that binds to mt ribosomes near the polypeptide tunnel exit and promotes efficient translation of the COB mRNA; Cbp3p-Cbp6p complex also interacts with newly synthesized cytochrome b (Cobp) and Cbp4p to promote assembly of Cobp into the cytochrome bc1 complex
YPL227C	YPL227C	ALG5	UDP-glucose:dolichyl-phosphate glucosyltransferase, involved in asparagine-linked glycosylation in the endoplasmic reticulum
YCR021C	YCR021C	HSP30	Hydrophobic plasma membrane localized, stress-responsive protein that negatively regulates the H(+)-ATPase Pma1p; induced by heat shock, ethanol treatment, weak organic acid, glucose limitation, and entry into stationary phase
YNL180C	YNL180C	RHO5	Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins, likely involved in protein kinase C (Pkc1p)-dependent signal transduction pathway that controls cell integrity
YBR104W	YBR104W	YMC2	Mitochondrial protein, putative inner membrane transporter with a role in oleate metabolism and glutamate biosynthesis; member of the mitochondrial carrier (MCF) family; has similarity with Ymc1p
YBL069W	YBL069W	AST1	Peripheral membrane protein that interacts with the plasma membrane ATPase Pma1p and has a role in its targeting to the plasma membrane, possibly by influencing its incorporation into lipid rafts
YPR128C	YPR128C	ANT1	Peroxisomal adenine nucleotide transporter; involved in beta-oxidation of medium-chain fatty acid; required for peroxisome proliferation
YMR060C	YMR060C	SAM37	Component of the Sorting and Assembly Machinery (SAM or TOB complex) of the mitochondrial outer membrane, which binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability
YOR271C	YOR271C	FSF1	Putative protein, predicted to be an alpha-isopropylmalate carrier; belongs to the sideroblastic-associated protein family; non-tagged protein is detected in purified mitochondria; likely to play a role in iron homeostasis
YPR011C	YPR011C	YPR011C	Putative transporter, member of the mitochondrial carrier family; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies
YKL120W	YKL120W	OAC1	Mitochondrial inner membrane transporter, transports oxaloacetate, sulfate, thiosulfate, and isopropylmalate; member of the mitochondrial carrier family
YLR220W	YLR220W	CCC1	Putative vacuolar Fe2+/Mn2+ transporter; suppresses respiratory deficit of yfh1 mutants, which lack the ortholog of mammalian frataxin, by preventing mitochondrial iron accumulation
YNL098C	YNL098C	RAS2	GTP-binding protein that regulates the nitrogen starvation response, sporulation, and filamentous growth; farnesylation and palmitoylation required for activity and localization to plasma membrane; homolog of mammalian Ras proto-oncogenes
YHR012W	YHR012W	VPS29	Endosomal protein that is a subunit of the membrane-associated retromer complex essential for endosome-to-Golgi retrograde transport; forms a subcomplex with Vps35p and Vps26p that selects cargo proteins for endosome-to-Golgi retrieval
YBR290W	YBR290W	BSD2	Heavy metal ion homeostasis protein, facilitates trafficking of Smf1p and Smf2p metal transporters to the vacuole where they are degraded, controls metal ion transport, prevents metal hyperaccumulation, functions in copper detoxification
YHR195W	YHR195W	NVJ1	Nuclear envelope protein, anchored to the nuclear inner membrane, that interacts with the vacuolar membrane protein Vac8p to promote formation of nucleus-vacuole junctions during piecemeal microautophagy of the nucleus (PMN)
YBR265W	YBR265W	TSC10	3-ketosphinganine reductase, catalyzes the second step in phytosphingosine synthesis, essential for growth in the absence of exogenous dihydrosphingosine or phytosphingosine, member of short chain dehydrogenase/reductase protein family
YDR033W	YDR033W	MRH1	Protein that localizes primarily to the plasma membrane, also found at the nuclear envelope; the authentic, non-tagged protein is detected in mitochondria in a phosphorylated state; has similarity to Hsp30p and Yro2p
YCR069W	YCR069W	CPR4	Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; has a potential role in the secretory pathway
YIL117C	YIL117C	PRM5	Pheromone-regulated protein, predicted to have 1 transmembrane segment; induced during cell integrity signaling
YPL087W	YPL087W	YDC1	Alkaline dihydroceramidase, involved in sphingolipid metabolism; preferentially hydrolyzes dihydroceramide to a free fatty acid and dihydrosphingosine; has a minor reverse activity
YDR492W	YDR492W	IZH1	Membrane protein involved in zinc ion homeostasis, member of the four-protein IZH family; transcription is regulated directly by Zap1p, expression induced by zinc deficiency and fatty acids; deletion increases sensitivity to elevated zinc
YGL212W	YGL212W	VAM7	Vacuolar SNARE protein that functions with Vam3p in vacuolar protein trafficking; has an N-terminal PX domain (phosphoinositide-binding module) that binds PtdIns-3-P and mediates membrane binding; SNAP-25 homolog
YGR062C	YGR062C	COX18	Mitochondrial integral inner membrane protein required for membrane insertion of C-terminus of Cox2p; interacts genetically and physically with Mss2p and Pnt1p; similar to S. cerevisiae Oxa1, N. crassa Oxa2p, and E. coli YidC
YHR142W	YHR142W	CHS7	Protein of unknown function, involved in chitin biosynthesis by regulating Chs3p export from the ER
YOL096C	YOL096C	COQ3	O-methyltransferase, catalyzes two different O-methylation steps in ubiquinone (Coenzyme Q) biosynthesis; component of a mitochondrial ubiquinone-synthesizing complex; phosphoprotein
YPR114W	YPR114W	YPR114W	Putative protein of unknown function
YGR096W	YGR096W	TPC1	Mitochondrial membrane transporter that mediates uptake of the essential cofactor thiamine pyrophosphate (ThPP) into mitochondria; expression appears to be regulated by carbon source; member of the mitochondrial carrier family
YJL133W	YJL133W	MRS3	Iron transporter that mediates Fe2+ transport across the inner mitochondrial membrane; mitochondrial carrier family member, similar to and functionally redundant with Mrs4p; active under low-iron conditions; may transport other cations
YMR241W	YMR241W	YHM2	Carrier protein that exports citrate from and imports oxoglutarate into the mitochondrion, causing net export of NADPH reducing equivalents; also associates with mt nucleoids and has a role in replication and segregation of the mt genome
YML125C	YML125C	PGA3	Putative cytochrome b5 reductase, localized to the plasma membrane; may be involved in regulation of lifespan; required for maturation of Gas1p and Pho8p, proposed to be involved in protein trafficking
YOL101C	YOL101C	IZH4	Membrane protein involved in zinc ion homeostasis, member of the four-protein IZH family, expression induced by fatty acids and altered zinc levels; deletion reduces sensitivity to excess zinc; possible role in sterol metabolism
YOR069W	YOR069W	VPS5	Nexin-1 homolog required for localizing membrane proteins from a prevacuolar/late endosomal compartment back to the late Golgi apparatus; structural component of the retromer membrane coat complex; forms a retromer subcomplex with Vps17p
YBR039W	YBR039W	ATP3	Gamma subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis
YJL117W	YJL117W	PHO86	Endoplasmic reticulum (ER) resident protein required for ER exit of the high-affinity phosphate transporter Pho84p, specifically required for packaging of Pho84p into COPII vesicles
YJR077C	YJR077C	MIR1	Mitochondrial phosphate carrier, imports inorganic phosphate into mitochondria; functionally redundant with Pic2p but more abundant than Pic2p under normal conditions; phosphorylated
YDL015C	YDL015C	TSC13	Enoyl reductase that catalyzes the last step in each cycle of very long chain fatty acid elongation, localizes to the ER, highly enriched in a structure marking nuclear-vacuolar junctions, coimmunoprecipitates with elongases Fen1p and Sur4p
YGR284C	YGR284C	ERV29	Protein localized to COPII-coated vesicles, involved in vesicle formation and incorporation of specific secretory cargo
YJL196C	YJL196C	ELO1	Elongase I, medium-chain acyl elongase, catalyzes carboxy-terminal elongation of unsaturated C12-C16 fatty acyl-CoAs to C16-C18 fatty acids
YPL134C	YPL134C	ODC1	Mitochondrial inner membrane transporter, exports 2-oxoadipate and 2-oxoglutarate from the mitochondrial matrix to the cytosol for lysine and glutamate biosynthesis and lysine catabolism; suppresses, in multicopy, an fmc1 null mutation
YGR060W	YGR060W	ERG25	C-4 methyl sterol oxidase, catalyzes the first of three steps required to remove two C-4 methyl groups from an intermediate in ergosterol biosynthesis; mutants accumulate the sterol intermediate 4,4-dimethylzymosterol
YMR056C	YMR056C	AAC1	Mitochondrial inner membrane ADP/ATP translocator, exchanges cytosolic ADP for mitochondrially synthesized ATP; phosphorylated; Aac1p is a minor isoform while Pet9p is the major ADP/ATP translocator
YOR065W	YOR065W	CYT1	Cytochrome c1, component of the mitochondrial respiratory chain; expression is regulated by the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex
YOR101W	YOR101W	RAS1	GTPase involved in G-protein signaling in the adenylate cyclase activating pathway, plays a role in cell proliferation; localized to the plasma membrane; homolog of mammalian RAS proto-oncogenes
YNR028W	YNR028W	CPR8	Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; similarity to Cpr4p suggests a potential role in the secretory pathway
YOL092W	YOL092W	YPQ1	Putative protein of unknown function; predicted to contain six transmembrane domains and is 58% similar to the uncharacterized ORF YBR147W
YBR085W	YBR085W	AAC3	Mitochondrial inner membrane ADP/ATP translocator, exchanges cytosolic ADP for mitochondrially synthesized ATP; expressed under anaerobic conditions; similar to Pet9p and Aac1p; has roles in maintenance of viability and in respiration
YDL119C	YDL119C	HEM25	Putative mitochondrial transport protein; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; the authentic, non-tagged protein is detected in purified mitochondria
YKR026C	YKR026C	GCN3	Alpha subunit of the translation initiation factor eIF2B, the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a positive regulator of GCN4 expression
YKR052C	YKR052C	MRS4	Iron transporter that mediates Fe2+ transport across the inner mitochondrial membrane; mitochondrial carrier family member, similar to and functionally redundant with Mrs3p; active under low-iron conditions; may transport other cations
YOR074C	YOR074C	CDC21	Thymidylate synthase, required for de novo biosynthesis of pyrimidine deoxyribonucleotides; expression is induced at G1/S
YDL052C	YDL052C	SLC1	1-acyl-sn-glycerol-3-phosphate acyltransferase, catalyzes the acylation of lysophosphatidic acid to form phosphatidic acid, a key intermediate in lipid metabolism; enzymatic activity detected in lipid particles and microsomes
YML052W	YML052W	SUR7	Plasma membrane protein that localizes to furrow-like invaginations (MCC patches); component of eisosomes; associated with endocytosis, along with Pil1p and Lsp1p; sporulation and plasma membrane sphingolipid content are altered in mutants
YNL194C	YNL194C	YNL194C	Integral membrane protein required for sporulation and plasma membrane sphingolipid content; has sequence similarity to SUR7 and FMP45; GFP-fusion protein is induced in response to the DNA-damaging agent MMS
YER053C	YER053C	PIC2	Mitochondrial phosphate carrier, imports inorganic phosphate into mitochondria; functionally redundant with Mir1p but less abundant than Mir1p under normal conditions; expression is induced at high temperature
YPR139C	YPR139C	LOA1	Cytoplasmic protein of unknown function involved in vacuolar protein sorting
YBR291C	YBR291C	CTP1	Mitochondrial inner membrane citrate transporter, member of the mitochondrial carrier family
YLR018C	YLR018C	POM34	Integral membrane protein of the nuclear pore; has an important role in maintaining the architecture of the pore complex
YLR348C	YLR348C	DIC1	Mitochondrial dicarboxylate carrier, integral membrane protein, catalyzes a dicarboxylate-phosphate exchange across the inner mitochondrial membrane, transports cytoplasmic dicarboxylates into the mitochondrial matrix
YLR208W	YLR208W	SEC13	Component of the Nup84 nuclear pore sub-complex, the Sec13p-Sec31p complex of the COPII vesicle coat, and the SEA (Seh1-associated) complex; required for vesicle formation in ER to Golgi transport and nuclear pore complex organization; the Nup84 subcomplex has a role in transcription elongation
YNL305C	YNL305C	BXI1	Protein involved in apoptosis; variously described as containing a BCL-2 homology (BH3) domain or as a member of the BAX inhibitor family; reported to promote apoptosis under some conditions and to inhibit it in others; localizes to ER and vacuole; may link the unfolded protein response to apoptosis via regulation of calcium-mediated signaling; translocates to mitochondria under apoptosis-inducing conditions in a process involving Mir1p and Cor1p
YBR037C	YBR037C	SCO1	Copper-binding protein of the mitochondrial inner membrane, required for cytochrome c oxidase activity and respiration; may function to deliver copper to cytochrome c oxidase; has similarity to thioredoxins
YMR183C	YMR183C	SSO2	Plasma membrane t-SNARE involved in fusion of secretory vesicles at the plasma membrane; syntaxin homolog that is functionally redundant with Sso1p
YOR130C	YOR130C	ORT1	Ornithine transporter of the mitochondrial inner membrane, exports ornithine from mitochondria as part of arginine biosynthesis; human ortholog is associated with hyperammonaemia-hyperornithinaemia-homocitrullinuria (HHH) syndrome
YHR133C	YHR133C	NSG1	Protein involved in regulation of sterol biosynthesis; specifically stabilizes Hmg2p, one of two HMG-CoA isoenzymes that catalyze the rate-limiting step in sterol biosynthesis; homolog of mammalian INSIG proteins
YKR055W	YKR055W	RHO4	Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins, likely to be involved in the establishment of cell polarity
YOR311C	YOR311C	DGK1	Diacylglycerol kinase, localized to the endoplasmic reticulum (ER); overproduction induces enlargement of ER-like membrane structures and suppresses a temperature-sensitive sly1 mutation; contains a CTP transferase domain
YPL232W	YPL232W	SSO1	Plasma membrane t-SNARE involved in fusion of secretory vesicles at the plasma membrane and in vesicle fusion during sporulation; forms a complex with Sec9p that binds v-SNARE Snc2p; syntaxin homolog; functionally redundant with Sso2p
YDR284C	YDR284C	DPP1	Diacylglycerol pyrophosphate (DGPP) phosphatase, zinc-regulated vacuolar membrane-associated lipid phosphatase, dephosphorylates DGPP to phosphatidate (PA) and Pi, then PA to diacylglycerol; involved in lipid signaling and cell metabolism
YBR002C	YBR002C	RER2	Cis-prenyltransferase involved in dolichol synthesis; participates in endoplasmic reticulum (ER) protein sorting
YDR313C	YDR313C	PIB1	RING-type ubiquitin ligase of the endosomal and vacuolar membranes, binds phosphatidylinositol(3)-phosphate; contains a FYVE finger domain
YMR149W	YMR149W	SWP1	Delta subunit of the oligosaccharyl transferase glycoprotein complex, which is required for N-linked glycosylation of proteins in the endoplasmic reticulum
YNL003C	YNL003C	PET8	S-adenosylmethionine transporter of the mitochondrial inner membrane, member of the mitochondrial carrier family; required for biotin biosynthesis and respiratory growth
YDL142C	YDL142C	CRD1	Cardiolipin synthase; produces cardiolipin, which is a phospholipid of the mitochondrial inner membrane that is required for normal mitochondrial membrane potential and function; also required for normal vacuolar ion homeostasis
YDR472W	YDR472W	TRS31	One of 10 subunits of the transport protein particle (TRAPP) complex of the cis-Golgi which mediates vesicle docking and fusion; involved in endoplasmic reticulum (ER) to Golgi membrane traffic
YNL055C	YNL055C	POR1	Mitochondrial porin (voltage-dependent anion channel), outer membrane protein required for the maintenance of mitochondrial osmotic stability and mitochondrial membrane permeability; phosphorylated
YPL094C	YPL094C	SEC62	Essential subunit of Sec63 complex (Sec63p, Sec62p, Sec66p and Sec72p); with Sec61 complex, Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER
YIL114C	YIL114C	POR2	Putative mitochondrial porin (voltage-dependent anion channel), related to Por1p but not required for mitochondrial membrane permeability or mitochondrial osmotic stability
YBR187W	YBR187W	GDT1	Putative protein of unknown function; expression is reduced in a gcr1 null mutant; GFP-fusion protein localizes to the vacuole; expression pattern and physical interactions suggest a possible role in ribosome biogenesis
YPL076W	YPL076W	GPI2	Protein involved in the synthesis of N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI), the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; homologous to the human PIG-C protein
YLL023C	YLL023C	POM33	Transmembrane nucleoporin involved in nuclear pore complex (NPC) distribution, assembly or stabilization; highly conserved across species, orthologous to human TMEM33 and paralogous to Per33p
YLR393W	YLR393W	ATP10	Mitochondrial inner membrane protein required for assembly of the F0 sector of mitochondrial F1F0 ATP synthase, interacts genetically with ATP6
YBR185C	YBR185C	MBA1	Membrane-associated mitochondrial ribosome receptor; forms a complex with Mdm38p that may facilitate recruitment of mRNA-specific translational activators to ribosomes; possible role in protein export from the matrix to inner membrane
YGR026W	YGR026W	YGR026W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery
YIR014W	YIR014W	VLD1	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; expression directly regulated by the metabolic and meiotic transcriptional regulator Ume6p; YIR014W is a non-essential gene
YGR120C	YGR120C	COG2	Essential component of the conserved oligomeric Golgi complex (Cog1p through Cog8p), a cytosolic tethering complex that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments
YDR503C	YDR503C	LPP1	Lipid phosphate phosphatase, catalyzes Mg(2+)-independent dephosphorylation of phosphatidic acid (PA), lysophosphatidic acid, and diacylglycerol pyrophosphate; involved in control of the cellular levels of phosphatidylinositol and PA
YPL162C	YPL162C	YPL162C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the membrane of vacuole with cell cycle-correlated morphology
YGR152C	YGR152C	RSR1	GTP-binding protein of the ras superfamily required for bud site selection, morphological changes in response to mating pheromone, and efficient cell fusion; localized to the plasma membrane; significantly similar to mammalian Rap GTPases
YJL210W	YJL210W	PEX2	RING-finger peroxin and E3 ubiquitin ligase, peroxisomal membrane protein with a C-terminal zinc-binding RING domain, forms translocation subcomplex with Pex10p and Pex12p which functions in peroxisomal matrix protein import
YOL009C	YOL009C	MDM12	Mitochondrial outer membrane protein, required for transmission of mitochondria to daughter cells; component of the ERMES complex that links the ER to mitochondria; may influence import and assembly of outer membrane beta-barrel proteins
YAL039C	YAL039C	CYC3	Cytochrome c heme lyase (holocytochrome c synthase), attaches heme to apo-cytochrome c (Cyc1p or Cyc7p) in the mitochondrial intermembrane space; human ortholog may have a role in microphthalmia with linear skin defects (MLS)
YHL026C	YHL026C	YHL026C	Putative protein of unknown function; transcriptionally regulated by Upc2p via an upstream sterol response element; YHL026C is not an essential gene; in 2005 the start site was moved 141 nt upstream (see Locus History)
YOR115C	YOR115C	TRS33	One of 10 subunits of the transport protein particle (TRAPP) complex of the cis-Golgi which mediates vesicle docking and fusion; involved in endoplasmic reticulum (ER) to Golgi membrane traffic
YPR183W	YPR183W	DPM1	Dolichol phosphate mannose (Dol-P-Man) synthase of the ER membrane, catalyzes the formation of Dol-P-Man from Dol-P and GDP-Man; required for glycosyl phosphatidylinositol membrane anchoring, O mannosylation, and protein glycosylation
YLL041C	YLL041C	SDH2	Iron-sulfur protein subunit of succinate dehydrogenase (Sdh1p, Sdh2p, Sdh3p, Sdh4p), which couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain
YGR106C	YGR106C	VOA1	Endoplasmic reticulum protein that functions, together with other assembly factors, in assembly of the V0 sector of the vacuolar ATPase (V-ATPase); null mutation enhances the V-ATPase deficiency of a vma21 mutant impaired in ER retrieval
YPL246C	YPL246C	RBD2	Possible rhomboid protease, has similarity to eukaryotic rhomboid proteases including Pcp1p
YEL051W	YEL051W	VMA8	Subunit D of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; plays a role in the coupling of proton transport and ATP hydrolysis
YMR200W	YMR200W	ROT1	Molecular chaperone involved in protein folding in the ER; mutation causes defects in cell wall synthesis and in lysis of autophagic bodies, suppresses tor2 mutations, and is synthetically lethal with kar2-1 and with rot2 mutations
YFL045C	YFL045C	SEC53	Phosphomannomutase, involved in synthesis of GDP-mannose and dolichol-phosphate-mannose; required for folding and glycosylation of secretory proteins in the ER lumen
YBL040C	YBL040C	ERD2	HDEL receptor, an integral membrane protein that binds to the HDEL motif in proteins destined for retention in the endoplasmic reticulum; has a role in maintenance of normal levels of ER-resident proteins
YER100W	YER100W	UBC6	Ubiquitin-conjugating enzyme involved in ER-associated protein degradation; located at the cytosolic side of the ER membrane; tail region contains a transmembrane segment at the C-terminus; substrate of the ubiquitin-proteasome pathway
YGL098W	YGL098W	USE1	Essential SNARE protein localized to the ER, involved in retrograde traffic from the Golgi to the ER; forms a complex with the SNAREs Sec22p, Sec20p and Ufe1p
YML064C	YML064C	TEM1	GTP-binding protein of the ras superfamily involved in termination of M-phase; controls actomyosin and septin dynamics during cytokinesis
YER120W	YER120W	SCS2	Integral ER membrane protein that regulates phospholipid metabolism via an interaction with the FFAT motif of Opi1p, also involved in telomeric silencing, disruption causes inositol auxotrophy above 34 degrees C, VAP homolog
YKL154W	YKL154W	SRP102	Signal recognition particle (SRP) receptor beta subunit; involved in SRP-dependent protein targeting; anchors the alpha subunit, Srp101p to the ER membrane
YPL078C	YPL078C	ATP4	Subunit b of the stator stalk of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; contributes to the oligomerization of the complex; phosphorylated
YLR025W	YLR025W	SNF7	One of four subunits of the endosomal sorting complex required for transport III (ESCRT-III); involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway; recruited from the cytoplasm to endosomal membranes
YDR410C	YDR410C	STE14	Farnesyl cysteine-carboxyl methyltransferase, mediates the carboxyl methylation step during C-terminal CAAX motif processing of a-factor and RAS proteins in the endoplasmic reticulum, localizes to the ER membrane
YHR140W	YHR140W	YHR140W	Putative integral membrane protein of unknown function
YBR070C	YBR070C	ALG14	Component of UDP-GlcNAc transferase required for the second step of dolichyl-linked oligosaccharide synthesis; anchors the catalytic subunit Alg13p to the ER membrane; similar to bacterial and human glycosyltransferases
YGL053W	YGL053W	PRM8	Pheromone-regulated protein with 2 predicted transmembrane segments and an FF sequence, a motif involved in COPII binding; forms a complex with Prp9p in the ER; member of DUP240 gene family
YOL147C	YOL147C	PEX11	Peroxisomal membrane protein required for medium-chain fatty acid oxidation and peroxisome proliferation, possibly by inducing membrane curvature; localization regulated by phosphorylation; transcription regulated by Adr1p and Pip2p-Oaf1p
YAR027W	YAR027W	UIP3	Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family
YGL020C	YGL020C	GET1	Subunit of the GET complex; involved in insertion of proteins into the ER membrane; required for the retrieval of HDEL proteins from the Golgi to the ER in an ERD2 dependent fashion and for normal mitochondrial morphology and inheritance
YAR028W	YAR028W	YAR028W	Putative integral membrane protein, member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS
YJL192C	YJL192C	SOP4	ER-membrane protein; suppressor of pma1-7, deletion of SOP4 slows down the export of wild-type Pma1p and Pma1-7 from the ER
YKR014C	YKR014C	YPT52	Rab family GTPase, similar to Ypt51p and Ypt53p and to mammalian rab5; required for vacuolar protein sorting and endocytosis
YGR167W	YGR167W	CLC1	Clathrin light chain, subunit of the major coat protein involved in intracellular protein transport and endocytosis; thought to regulate clathrin function; two Clathrin heavy chains (CHC1) form the clathrin triskelion structural component
YLL060C	YLL060C	GTT2	Glutathione S-transferase capable of homodimerization; functional overlap with Gtt2p, Grx1p, and Grx2p
YOR332W	YOR332W	VMA4	Subunit E of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; required for the V1 domain to assemble onto the vacuolar membrane
YHR181W	YHR181W	SVP26	Integral membrane protein of the early Golgi apparatus and endoplasmic reticulum, involved in COP II vesicle transport; may also function to promote retention of proteins in the early Golgi compartment
YJL158C	YJL158C	CIS3	Mannose-containing glycoprotein constituent of the cell wall; member of the PIR (proteins with internal repeats) family
YDL018C	YDL018C	ERP3	Protein with similarity to Emp24p and Erv25p, member of the p24 family involved in ER to Golgi transport
YEL001C	YEL001C	IRC22	Putative protein of unknown function; green fluorescent protein (GFP)-fusion localizes to the ER; YEL001C is non-essential; null mutant displays increased levels of spontaneous Rad52p foci
YER170W	YER170W	ADK2	Mitochondrial adenylate kinase, catalyzes the reversible synthesis of GTP and AMP from GDP and ADP; may serve as a back-up for synthesizing GTP or ADP depending on metabolic conditions; 3' sequence of ADK2 varies with strain background
YPR028W	YPR028W	YOP1	Membrane protein that interacts with Yip1p to mediate membrane traffic; interacts with Sey1p to maintain ER morphology; overexpression leads to cell death and accumulation of internal cell membranes
YKL041W	YKL041W	VPS24	One of four subunits of the endosomal sorting complex required for transport III (ESCRT-III); forms an ESCRT-III subcomplex with Did4p; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway
YER031C	YER031C	YPT31	Rab family GTPase, very similar to Ypt32p; involved in the exocytic pathway; mediates intra-Golgi traffic or the budding of post-Golgi vesicles from the trans-Golgi
